"","ID","Date","Year","Month","Day","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"117658",117658,2009-01-29,"2009","January",29,"PerthAirport",19.7,25.6,0,7.2,0.3,"SSW",33,"S","SSW",19,22,72,58,1008.1,1007.9,7,8,21,24.4,"No","No"
"117659",117659,2009-01-30,"2009","January",30,"PerthAirport",18.9,32.1,0,4,6.4,"WSW",30,"SE","S",13,9,69,51,1010.7,1007,8,7,21.7,29,"No","No"
"117660",117660,2009-01-31,"2009","January",31,"PerthAirport",21.6,35.1,0,5.6,NA,NA,NA,"E","SE",22,17,62,44,1008.8,1006.3,3,5,26.6,33.4,"No","No"
"117661",117661,2009-02-01,"2009","February",1,"PerthAirport",23.3,37.4,0.4,6.4,13.1,"SSW",39,"E","W",19,22,67,40,1011.7,1008.8,0,1,27.5,35.9,"No","No"
"117662",117662,2009-02-02,"2009","February",2,"PerthAirport",21,39.1,0,10.6,13.1,"WSW",39,"ENE","WSW",19,28,55,36,1010.6,1008.4,1,1,29.7,36.4,"No","No"
"117663",117663,2009-02-03,"2009","February",3,"PerthAirport",18.6,32.7,0,10.2,11.9,"SW",33,"SW","W",9,22,76,47,1010.5,1008.4,1,1,23.9,31.3,"No","No"
"117664",117664,2009-02-04,"2009","February",4,"PerthAirport",20.4,33.3,0,8,13,"SW",48,"SSE","SSW",22,24,62,29,1012.7,1010.1,1,1,22.6,32.6,"No","No"
"117665",117665,2009-02-05,"2009","February",5,"PerthAirport",17.3,33.2,0,11.2,12.9,"ESE",50,"ESE","WSW",13,30,51,36,1011.6,1007,0,0,20.9,30.3,"No","No"
"117666",117666,2009-02-06,"2009","February",6,"PerthAirport",15.2,27,0,10.6,12.3,"SW",56,"S","SW",26,35,60,36,1009.6,1006.5,4,2,18.4,25.1,"No","No"
"117667",117667,2009-02-07,"2009","February",7,"PerthAirport",9.4,27.3,0,9,12.7,"WSW",46,"SSE","WSW",13,19,53,29,1014.2,1012.6,2,0,19.5,26.8,"No","No"
"117668",117668,2009-02-08,"2009","February",8,"PerthAirport",15.4,32.9,0,9.4,13,"E",57,"E","E",28,26,45,22,1017.8,1015,0,0,18.6,30.8,"No","No"
"117669",117669,2009-02-09,"2009","February",9,"PerthAirport",17.6,34.6,0,12.8,12.9,"E",69,"ENE","E",39,30,48,16,1017.6,1014.8,0,0,20.8,33.7,"No","No"
"117670",117670,2009-02-10,"2009","February",10,"PerthAirport",19.7,36.8,0,12.6,11.4,"E",65,"ENE","ENE",37,28,44,14,1016.3,1012.9,0,3,23.1,35.2,"No","No"
"117671",117671,2009-02-11,"2009","February",11,"PerthAirport",23,39.2,0,10.4,12.8,"NE",41,"NE","ENE",26,9,20,11,1012.6,1009.3,1,1,28.8,37.9,"No","No"
"117672",117672,2009-02-12,"2009","February",12,"PerthAirport",22.3,39.5,0,11.2,9.4,"WSW",54,"NE","WSW",24,26,16,17,1007.3,1007.5,6,6,31.4,34.3,"No","No"
"117673",117673,2009-02-13,"2009","February",13,"PerthAirport",21.7,28.1,0,11.8,4.3,"SE",52,"SE","ESE",20,26,60,46,1013.8,1012.1,6,5,22.8,27.3,"No","No"
"117674",117674,2009-02-14,"2009","February",14,"PerthAirport",18.8,29.1,0.2,7.4,1.3,"E",65,"ESE","SE",28,11,44,39,1009,1007,7,7,23.4,27,"No","No"
"117675",117675,2009-02-15,"2009","February",15,"PerthAirport",15.9,32.4,0,3.6,12,"WSW",33,NA,"WSW",NA,24,77,38,1008.3,1006.2,1,0,21.8,30.7,"No","No"
"117676",117676,2009-02-16,"2009","February",16,"PerthAirport",18.2,27.5,0,6.8,11.4,"SSW",41,"SSW","WSW",26,28,72,40,1011.4,1010.2,7,1,21.7,26.6,"No","No"
"117677",117677,2009-02-17,"2009","February",17,"PerthAirport",16,31.9,0,9,12.5,"SE",44,"SE","SSE",17,17,56,30,1013.3,1009.9,1,1,20.1,30.4,"No","No"
"117678",117678,2009-02-18,"2009","February",18,"PerthAirport",17.4,32,0,8,12.5,"E",57,"ESE","SSE",26,24,58,27,1013.8,1010.2,1,0,19.5,29.6,"No","No"
"117679",117679,2009-02-19,"2009","February",19,"PerthAirport",16.7,33.8,0,11.6,12.4,"E",61,"E","SSE",26,15,50,23,1014,1011.4,0,1,19.6,32.3,"No","No"
"117680",117680,2009-02-20,"2009","February",20,"PerthAirport",18.4,36.4,0,11,12.3,"E",61,"ENE","ENE",35,19,52,20,1015,1013,0,1,21,35.1,"No","No"
"117681",117681,2009-02-21,"2009","February",21,"PerthAirport",21,39.9,0,14.2,11,"E",54,"ENE","W",26,19,25,15,1012.1,1008.1,3,7,28,37.8,"No","No"
"117682",117682,2009-02-22,"2009","February",22,"PerthAirport",20,31.7,0,11.8,10.9,"WSW",41,"SSW","WSW",26,26,56,40,1012.5,1010.4,5,1,21.8,30.4,"No","No"
"117683",117683,2009-02-23,"2009","February",23,"PerthAirport",17.2,34.3,0,7.4,11.8,"E",57,"ENE","N",31,7,54,28,1013.5,1009.3,6,6,19.4,32.5,"No","No"
"117684",117684,2009-02-24,"2009","February",24,"PerthAirport",18.4,25.4,0,7.2,5.7,"SW",39,"WSW","WSW",15,28,73,59,1006.8,1007.3,7,7,22.4,23.3,"No","No"
"117685",117685,2009-02-25,"2009","February",25,"PerthAirport",12.9,23.5,0,6,4.2,"WSW",43,"NNE","W",17,24,72,90,1007.2,1006.8,7,8,18.3,17.9,"No","Yes"
"117686",117686,2009-02-26,"2009","February",26,"PerthAirport",8.3,23.9,4.8,3.8,11.3,"SSW",37,"NNE","SSW",7,22,72,43,1016.7,1016.1,6,7,15.9,22.2,"Yes","No"
"117687",117687,2009-02-27,"2009","February",27,"PerthAirport",13.7,30.2,0,6.4,12,"ENE",41,"ENE","WSW",20,26,61,33,1016,1012.3,1,1,17.8,28.8,"No","No"
"117688",117688,2009-02-28,"2009","February",28,"PerthAirport",15.4,36.1,0,6.6,9.2,NA,NA,"E","E",24,20,49,22,1009.6,1006,6,3,22.3,35.7,"No","Yes"
"117689",117689,2009-03-01,"2009","March",1,"PerthAirport",22.4,32.9,1.6,8.2,9.7,"NE",50,"NNE","W",11,19,60,48,1006.2,1002.5,4,6,25.9,31.3,"Yes","No"
"117690",117690,2009-03-02,"2009","March",2,"PerthAirport",18.4,24.7,0,7.4,9.5,"SW",59,"SSW","SW",35,37,65,40,1009.2,1010.7,7,3,18.4,23.2,"No","No"
"117691",117691,2009-03-03,"2009","March",3,"PerthAirport",6.1,26.2,0,10.4,11.2,"ESE",43,"SSE","ESE",15,20,51,21,1025.8,1023.2,0,0,14.8,24.4,"No","No"
"117692",117692,2009-03-04,"2009","March",4,"PerthAirport",13.6,30.4,0,6.6,11.7,"ESE",52,"ENE","E",28,28,46,19,1027.4,1022.8,0,1,17.3,28.8,"No","No"
"117693",117693,2009-03-05,"2009","March",5,"PerthAirport",17,34.3,0,10,11.7,"NE",39,"ENE","N",24,6,47,14,1024.2,1020,0,0,20.1,33.1,"No","No"
"117694",117694,2009-03-06,"2009","March",6,"PerthAirport",15.2,34.5,0,8,11.6,"E",72,"ENE","W",13,24,34,22,1019.6,1016.6,1,0,23.1,32.4,"No","No"
"117695",117695,2009-03-07,"2009","March",7,"PerthAirport",17.1,31.6,0,11.6,11.5,"E",78,"ENE","ESE",37,19,58,26,1020.3,1017.2,1,0,19.1,30.1,"No","No"
"117696",117696,2009-03-08,"2009","March",8,"PerthAirport",17.2,35,0,8,11.7,"ENE",44,"ENE","SW",22,13,42,15,1016.8,1013.8,6,4,21.4,33.8,"No","No"
"117697",117697,2009-03-09,"2009","March",9,"PerthAirport",15,35.3,0,10,11.6,"WSW",37,"ENE","W",19,22,31,12,1016.1,1014,1,1,24.3,33.9,"No","No"
"117698",117698,2009-03-10,"2009","March",10,"PerthAirport",14.9,38.3,0,9,11.8,"WSW",37,"ENE","W",15,26,31,12,1013.7,1011.3,1,1,25.2,36.4,"No","No"
"117699",117699,2009-03-11,"2009","March",11,"PerthAirport",12.7,30.8,0,8.8,4.9,"S",39,"W","S",11,13,45,27,1012.7,1011.7,2,7,20.3,30.1,"No","No"
"117700",117700,2009-03-12,"2009","March",12,"PerthAirport",18.6,27.1,0,5.4,5.3,"SSW",37,"SE","WSW",11,17,66,46,1014.5,1013,7,7,20.4,27,"No","No"
"117701",117701,2009-03-13,"2009","March",13,"PerthAirport",14.2,28.3,0,7,11,"SE",39,"S","SSW",19,15,53,27,1019.9,1017.9,0,0,17.9,27.2,"No","No"
"117702",117702,2009-03-14,"2009","March",14,"PerthAirport",13.9,31.1,0,8.2,10.9,"E",57,"ENE","E",26,24,47,24,1021.5,1016.8,1,3,16.6,29.6,"No","No"
"117703",117703,2009-03-15,"2009","March",15,"PerthAirport",16.5,39.7,0,12.2,7.1,"E",61,"ENE","NE",30,13,33,14,1014.2,1010.7,7,6,22,37.3,"No","No"
"117704",117704,2009-03-16,"2009","March",16,"PerthAirport",15.9,32.2,0,5.4,10.8,"WNW",33,"NNE","W",11,19,46,39,1012.4,1011.3,0,1,23.1,30.5,"No","No"
"117705",117705,2009-03-17,"2009","March",17,"PerthAirport",16.2,25.6,0,7.4,2.9,"W",48,"NNE","W",9,24,79,63,1013.8,1013.1,7,8,19.5,22.3,"No","No"
"117706",117706,2009-03-18,"2009","March",18,"PerthAirport",12.6,24.2,0.6,4,9.8,"SW",41,"SW","W",13,19,71,40,1017.3,1016.2,6,1,18.3,22.7,"No","No"
"117707",117707,2009-03-19,"2009","March",19,"PerthAirport",8.5,25.9,0,6.2,11.5,"W",35,"SW","W",9,26,58,37,1016.8,1012.2,1,3,16.8,24.9,"No","No"
"117708",117708,2009-03-20,"2009","March",20,"PerthAirport",11.8,24.8,0,8.4,5.8,"SW",43,"W","W",11,24,57,44,1011.4,1010.7,7,6,20.4,23.2,"No","Yes"
"117709",117709,2009-03-21,"2009","March",21,"PerthAirport",10.9,24,2,3.2,10.1,"WSW",33,"NE","WSW",9,17,73,35,1016.9,1015.7,4,2,16.2,23.2,"Yes","No"
"117710",117710,2009-03-22,"2009","March",22,"PerthAirport",6.4,24.1,0,6.2,10.4,"WSW",39,NA,"WSW",0,22,71,37,1016.4,1013.9,1,1,14.3,23.7,"No","No"
"117711",117711,2009-03-23,"2009","March",23,"PerthAirport",11.9,24.2,0,4.4,8,"WSW",35,"NNE","WSW",11,20,68,64,1014.4,1013.5,2,7,17.6,22.7,"No","Yes"
"117712",117712,2009-03-24,"2009","March",24,"PerthAirport",12,25,1.8,2.8,10,"W",31,"NNE","WSW",9,15,85,41,1017.1,1016,5,2,16.8,23.7,"Yes","No"
"117713",117713,2009-03-25,"2009","March",25,"PerthAirport",12.4,26,0,4.8,10.6,"W",37,"NE","W",4,26,86,44,1019.7,1018.3,3,7,17.8,24.9,"No","No"
"117714",117714,2009-03-26,"2009","March",26,"PerthAirport",14.6,32.5,0,7.2,10.7,"E",57,"E","S",24,9,59,26,1021.5,1018.7,3,1,19.1,32,"No","No"
"117715",117715,2009-03-27,"2009","March",27,"PerthAirport",14.2,37.5,0,6.8,10.7,"NNW",35,NA,"WSW",0,20,59,21,1018,1014.6,0,0,22.2,34,"No","No"
"117716",117716,2009-03-28,"2009","March",28,"PerthAirport",16,29.4,0,6,10.8,"SW",44,"S","SW",22,20,75,36,1019.9,1016.6,1,1,18.2,28.7,"No","No"
"117717",117717,2009-03-29,"2009","March",29,"PerthAirport",17.2,26,0,7.6,8.4,"ESE",52,"ESE","E",22,28,52,35,1021.6,1017.6,5,5,19.4,25.7,"No","No"
"117718",117718,2009-03-30,"2009","March",30,"PerthAirport",17.4,26.1,0,6.2,8.9,"SW",46,"ESE","WSW",19,26,66,47,1016.1,1012.1,7,1,19.5,25.4,"No","No"
"117719",117719,2009-03-31,"2009","March",31,"PerthAirport",13,25.8,0,5,8.1,"SW",48,"SSW","WSW",22,31,67,43,1017.3,1015.1,7,1,19.8,24,"No","No"
"117720",117720,2009-04-01,"2009","April",1,"PerthAirport",11.4,24.4,0,4,9.5,"SSE",41,"S","SW",15,11,55,26,1023.6,1019.8,2,NA,16.7,23.9,"No","No"
"117721",117721,2009-04-02,"2009","April",2,"PerthAirport",9.4,26.2,0,5.8,10.1,"E",41,"WSW","SSW",7,20,50,25,1025.5,1022.4,5,1,17.4,25.7,"No","No"
"117722",117722,2009-04-03,"2009","April",3,"PerthAirport",13.8,28.1,0,5.6,10.8,"E",57,"E","ENE",35,24,54,25,1027.8,1024.7,1,0,17.7,27.2,"No","No"
"117723",117723,2009-04-04,"2009","April",4,"PerthAirport",14.6,29.2,0,6.4,10.3,"E",52,"ENE","ESE",26,19,47,20,1028.5,1024.5,4,2,18.4,28,"No","No"
"117724",117724,2009-04-05,"2009","April",5,"PerthAirport",13.9,27.9,0,7,10.8,"E",52,"E","E",26,24,51,22,1028.8,1023.7,1,0,18.7,27.4,"No","No"
"117725",117725,2009-04-06,"2009","April",6,"PerthAirport",14.7,29.2,0,8.4,10.9,"ENE",48,"E","E",20,24,49,18,1025.4,1020,1,1,19.3,28.8,"No","No"
"117726",117726,2009-04-07,"2009","April",7,"PerthAirport",17.2,31.6,0,7.4,10.4,"ENE",44,"NE","NE",31,13,36,17,1022.4,1018.1,0,1,23.3,31,"No","No"
"117727",117727,2009-04-08,"2009","April",8,"PerthAirport",17.4,33.6,0,7.4,10,"NNE",35,"ENE","WSW",19,20,25,12,1019.3,1016.1,7,5,24.8,32.9,"No","No"
"117728",117728,2009-04-09,"2009","April",9,"PerthAirport",14.6,34,0,7.2,9.7,"E",54,"E",NA,17,NA,27,NA,1017.9,NA,2,NA,24.3,NA,"No","No"
"117729",117729,2009-04-10,"2009","April",10,"PerthAirport",17.2,35.5,0,7.8,10.5,"E",57,"ENE","NNE",31,17,52,15,1016.1,1011.3,1,2,20.8,34.6,"No","No"
"117730",117730,2009-04-11,"2009","April",11,"PerthAirport",14.1,31.1,0,5.6,10,"SW",30,"NNE","WSW",9,17,61,54,1014.3,1011.8,5,7,21.3,27.6,"No","No"
"117731",117731,2009-04-12,"2009","April",12,"PerthAirport",15.6,34.2,0,6.8,10.6,"ENE",67,"NE","ENE",24,37,23,4,1016.2,1012.4,1,1,25.4,33.8,"No","No"
"117732",117732,2009-04-13,"2009","April",13,"PerthAirport",20.8,24.6,0,12.2,0.1,"E",70,"ENE","SE",35,9,47,59,1013.4,1012.4,7,8,22.1,21.6,"No","Yes"
"117733",117733,2009-04-14,"2009","April",14,"PerthAirport",15.3,28.2,6.2,3.8,8,"SE",50,"NE","ESE",6,19,63,38,1015.9,1013.9,3,3,20.4,27.2,"Yes","No"
"117734",117734,2009-04-15,"2009","April",15,"PerthAirport",14.3,26.9,0,4.8,10.5,"E",41,"E","S",20,15,54,37,1018.9,1014.8,1,0,17.8,25.9,"No","No"
"117735",117735,2009-04-16,"2009","April",16,"PerthAirport",13.8,28.6,0,6,10.6,"E",35,"E","SSE",17,9,53,34,1016.5,1012.2,0,1,17.9,27.4,"No","No"
"117736",117736,2009-04-17,"2009","April",17,"PerthAirport",13.6,29.9,0,4.6,8.3,"E",37,"ENE","WSW",19,22,46,38,1013.8,1011.5,1,3,21.2,28.9,"No","No"
"117737",117737,2009-04-18,"2009","April",18,"PerthAirport",16.2,25.6,0,5.2,1.8,"E",52,"ENE","N",9,13,44,64,1015.1,1013.1,7,7,22.3,22.8,"No","No"
"117738",117738,2009-04-19,"2009","April",19,"PerthAirport",17,30,0.6,2.4,10.5,"NE",31,"ENE","WSW",19,24,58,45,1015.4,1012,0,1,22.5,27.1,"No","No"
"117739",117739,2009-04-20,"2009","April",20,"PerthAirport",13.3,27.9,0,4.6,10.7,"W",30,"NNE","W",2,22,73,48,1014.2,1010.8,0,1,19.4,26.7,"No","No"
"117740",117740,2009-04-21,"2009","April",21,"PerthAirport",13.9,30.6,0,4,10.5,"SSW",33,"ENE","W",7,17,43,32,1009.7,1005.8,1,1,23.8,29.5,"No","No"
"117741",117741,2009-04-22,"2009","April",22,"PerthAirport",12.1,22.1,0,5,8.4,"SSW",56,"S","SW",15,35,64,39,1012.3,1014.2,2,3,19.4,20.1,"No","No"
"117742",117742,2009-04-23,"2009","April",23,"PerthAirport",3.7,21.5,0,4.2,7.3,"S",39,"SSE","SW",7,19,54,37,1025,1022.4,7,1,14.7,21.2,"No","No"
"117743",117743,2009-04-24,"2009","April",24,"PerthAirport",9.2,23.2,0,4.4,6.2,"SW",35,"N","SW",4,26,71,56,1024.9,1022.2,5,5,16.5,21.7,"No","No"
"117744",117744,2009-04-25,"2009","April",25,"PerthAirport",11.8,23.1,0,2.8,7.2,"S",31,"ENE","SSW",6,17,61,49,1024.4,1021.9,2,5,19.2,21.8,"No","No"
"117745",117745,2009-04-26,"2009","April",26,"PerthAirport",7.5,26.3,0,3.2,9.4,"W",31,"S","WSW",6,22,68,46,1023.7,1019.9,1,6,18.1,24.5,"No","No"
"117746",117746,2009-04-27,"2009","April",27,"PerthAirport",11.9,28.9,0,3.2,9.3,"W",30,"ENE","WSW",17,22,49,31,1020.3,1018.2,0,3,19.3,26.4,"No","No"
"117747",117747,2009-04-28,"2009","April",28,"PerthAirport",11.4,28.5,0,5,10.1,"E",39,"E","E",20,20,58,31,1024.5,1020.7,0,0,19.4,27.7,"No","No"
"117748",117748,2009-04-29,"2009","April",29,"PerthAirport",16.4,26.5,0,6.2,3.8,"ENE",39,"NE","SSW",9,13,42,39,1020.7,1019.2,7,6,20,25.6,"No","No"
"117749",117749,2009-04-30,"2009","April",30,"PerthAirport",9.3,24.5,0,4.2,9.3,"ESE",39,"S","WSW",17,17,69,35,1025.4,1022.2,1,0,16.5,24.1,"No","No"
"117750",117750,2009-05-01,"2009","May",1,"PerthAirport",10.8,25.2,0,4.6,9.8,"E",54,"ENE","ESE",31,17,53,29,1028.4,1025,0,0,15.6,24.6,"No","No"
"117751",117751,2009-05-02,"2009","May",2,"PerthAirport",13.1,28.5,0,6.2,9.9,"ENE",39,"ENE","SW",20,7,40,23,1027.5,1023.6,0,1,17.5,27.9,"No","No"
"117752",117752,2009-05-03,"2009","May",3,"PerthAirport",10,27.4,0,4.2,7,"E",33,"ENE","E",15,9,40,20,1026.6,1023.5,6,7,18.4,26.7,"No","No"
"117753",117753,2009-05-04,"2009","May",4,"PerthAirport",11.4,28,0,4.4,9.9,"ENE",33,"ENE","NE",15,11,32,17,1026.4,1023.6,1,0,19.3,27,"No","No"
"117754",117754,2009-05-05,"2009","May",5,"PerthAirport",9.9,27.9,0,4,10,"ENE",39,"ENE","ENE",26,20,34,18,1028.8,1026,0,0,18.3,27.4,"No","No"
"117755",117755,2009-05-06,"2009","May",6,"PerthAirport",11.9,27.3,0,6.8,10,"NE",37,"ENE","SE",26,11,37,20,1030.3,1026.5,1,2,17.4,27.2,"No","No"
"117756",117756,2009-05-07,"2009","May",7,"PerthAirport",12.7,26,0,3.4,9.9,"ENE",31,"ENE","E",17,11,40,24,1029.2,1025.8,0,0,18.7,25.6,"No","No"
"117757",117757,2009-05-08,"2009","May",8,"PerthAirport",10,25.5,0,4.2,9.8,"ENE",37,"ENE","E",20,11,40,24,1029,1024.7,1,1,17.4,24.8,"No","No"
"117758",117758,2009-05-09,"2009","May",9,"PerthAirport",12.3,25.8,0,4.8,9.7,"ENE",33,"ENE","N",17,13,40,21,1025.3,1020.9,0,2,17.6,25.2,"No","No"
"117759",117759,2009-05-10,"2009","May",10,"PerthAirport",9.3,23.6,0,3.6,1.2,"ENE",22,"NNE","WSW",9,9,36,32,1020.5,1018.7,7,7,18.4,22.5,"No","No"
"117760",117760,2009-05-11,"2009","May",11,"PerthAirport",11.9,26.4,0,2.2,9.5,"ESE",56,"NW","W",4,22,52,36,1021.6,1019.5,1,1,19,25.1,"No","No"
"117761",117761,2009-05-12,"2009","May",12,"PerthAirport",14.2,24.6,0,5.4,9.5,"E",67,"E","ESE",17,20,61,29,1026.2,1023.6,1,1,16.5,24.1,"No","No"
"117762",117762,2009-05-13,"2009","May",13,"PerthAirport",12.2,24.9,0,4.8,9.4,"E",54,"E","ESE",20,9,63,31,1027.2,1023.4,1,2,17,23.1,"No","No"
"117763",117763,2009-05-14,"2009","May",14,"PerthAirport",9.4,24.6,0,4.4,9.5,"E",33,"ENE","WNW",20,11,52,27,1025.7,1021.7,0,1,15.3,23.7,"No","No"
"117764",117764,2009-05-15,"2009","May",15,"PerthAirport",8.4,25.6,0,3,9.6,"WSW",30,"NE","ENE",15,11,42,21,1023.6,1020,1,0,16.1,24.6,"No","No"
"117765",117765,2009-05-16,"2009","May",16,"PerthAirport",7,25.5,0,3.4,9.5,"NE",31,"NE","ENE",15,9,38,21,1022.2,1018.4,1,1,16,25,"No","No"
"117766",117766,2009-05-17,"2009","May",17,"PerthAirport",8.3,26.5,0,4.4,9.2,"ENE",31,"ENE","W",20,15,37,20,1018.3,1014.2,2,1,17,25.5,"No","No"
"117767",117767,2009-05-18,"2009","May",18,"PerthAirport",6,23.2,0,4.2,8.9,"NW",30,"N","W",9,15,48,49,1015.1,1013.5,2,1,14.6,22.2,"No","No"
"117768",117768,2009-05-19,"2009","May",19,"PerthAirport",9.2,24.4,0,2.6,8.8,"WSW",31,"WNW","WSW",11,17,69,55,1016.8,1014.8,1,1,16.4,22.7,"No","No"
"117769",117769,2009-05-20,"2009","May",20,"PerthAirport",12.6,27.2,0,2.4,8.1,"NNW",41,"NNE","NNW",13,26,85,32,1013.3,1007.4,3,1,16.6,26.4,"No","Yes"
"117770",117770,2009-05-21,"2009","May",21,"PerthAirport",14.8,23.2,10.8,3.2,2.5,"NW",107,"N","W",41,35,81,91,999.8,999.6,6,8,20.6,15.2,"Yes","Yes"
"117771",117771,2009-05-22,"2009","May",22,"PerthAirport",9.8,17.2,17.2,3.4,6.2,"W",91,"WNW","W",33,39,53,55,1003.3,1005.9,3,4,15.1,15.1,"Yes","Yes"
