"","ID","Date","Year","Month","Day","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"84033",84033,2008-07-26,"2008","julio",26,"Brisbane",8.3,19.9,0.4,1.4,9.5,"WSW",24,"SW","WNW",9,11,62,42,1018,1014.1,0,1,14.7,19.4,"No","No"
"84034",84034,2008-07-27,"2008","julio",27,"Brisbane",8,18.2,0,2.8,2.3,"SSW",30,"SW","W",6,4,64,41,1016.7,1011.7,7,7,12.7,17.1,"No","Yes"
"84035",84035,2008-07-28,"2008","julio",28,"Brisbane",8.2,15.7,2.4,2,5.2,"WSW",39,"WSW","WSW",11,15,75,49,1010.5,1005.9,7,6,11.5,14.3,"Yes","No"
"84036",84036,2008-07-29,"2008","julio",29,"Brisbane",8.8,20.3,0,3.2,9.8,"WSW",33,"WSW","SW",11,9,53,36,1012.3,1010,1,3,13.1,19.3,"No","No"
"84037",84037,2008-07-30,"2008","julio",30,"Brisbane",6.3,20.6,0,3.8,9.5,"WNW",22,"WSW","WSW",11,6,55,25,1017.5,1014.2,0,0,13.8,20.3,"No","No"
"84038",84038,2008-07-31,"2008","julio",31,"Brisbane",3.7,21.3,0,2.6,9.9,"WSW",26,"SSE","W",6,11,47,29,1020.5,1016.1,0,0,13.9,20.6,"No","No"
"84039",84039,2008-08-01,"2008","agosto",1,"Brisbane",7.1,28.7,0,3.6,9.8,"W",35,"SW","N",2,7,54,28,1016,1009.6,1,1,15.7,28.6,"No","No"
"84040",84040,2008-08-02,"2008","agosto",2,"Brisbane",12.3,21.8,0,6,10.3,"W",46,"W","W",19,17,48,26,1017.3,1014.3,1,0,15.1,21.3,"No","No"
"84041",84041,2008-08-03,"2008","agosto",3,"Brisbane",8.5,21.3,0,5.6,10.1,"WSW",22,"SSW","NE",11,11,47,45,1021.1,1018.1,0,1,14,20.2,"No","No"
"84042",84042,2008-08-04,"2008","agosto",4,"Brisbane",8.3,22.1,0,3.2,9.8,"NE",26,"SW","NE",7,11,75,53,1021.7,1017.2,1,1,14,20.9,"No","No"
"84043",84043,2008-08-05,"2008","agosto",5,"Brisbane",8.5,22.4,0,3.2,8,"E",22,"WSW","ENE",7,11,62,33,1019.2,1016,1,2,15.4,20.8,"No","No"
"84044",84044,2008-08-06,"2008","agosto",6,"Brisbane",9.2,21.7,0.2,2.2,10.2,"W",39,"SW","W",7,15,56,29,1018.6,1016,1,1,16.1,21.2,"No","No"
"84045",84045,2008-08-07,"2008","agosto",7,"Brisbane",7,21.2,0,5,10.3,"W",30,"SW","W",9,19,49,29,1021.6,1017.4,0,0,15.5,20.5,"No","No"
"84046",84046,2008-08-08,"2008","agosto",8,"Brisbane",7.2,20.9,0,5,10.3,"W",48,"W","W",11,19,36,26,1021.5,1018.1,0,0,13.8,20.4,"No","No"
"84047",84047,2008-08-09,"2008","agosto",9,"Brisbane",7.5,21.5,0,5,10.3,"SW",19,"SW","ENE",7,13,47,32,1023.4,1019.4,1,0,14.3,19.8,"No","No"
"84048",84048,2008-08-10,"2008","agosto",10,"Brisbane",5,21.6,0,3.4,10.2,"W",31,"S","W",6,17,47,21,1021.4,1016,0,0,13.2,21.1,"No","No"
"84049",84049,2008-08-11,"2008","agosto",11,"Brisbane",4.5,18.7,0,3.2,10.4,"W",37,"WSW","WSW",11,13,34,16,1020.2,1016.2,0,0,13.7,18,"No","No"
"84050",84050,2008-08-12,"2008","agosto",12,"Brisbane",4.1,19.4,0,4.8,10.4,"SW",24,"WSW","SSW",9,4,36,19,1024.1,1021.1,1,1,12.5,18.8,"No","No"
"84051",84051,2008-08-13,"2008","agosto",13,"Brisbane",7.1,19.9,0,4.8,5.3,"WNW",20,"SW","NNW",7,6,50,28,1025.3,1021.5,7,7,12.1,19,"No","No"
"84052",84052,2008-08-14,"2008","agosto",14,"Brisbane",6.5,19.8,0,2.4,8,"W",30,"SW","WNW",9,11,48,25,1024.1,1018.1,7,7,12.6,19.4,"No","No"
"84053",84053,2008-08-15,"2008","agosto",15,"Brisbane",9.8,21.4,0,4,10.8,"WNW",41,"W","W",17,17,34,22,1016.4,1011.4,1,0,14.4,21,"No","No"
"84054",84054,2008-08-16,"2008","agosto",16,"Brisbane",10.6,20.3,0,6,10.7,"WNW",43,"W","W",17,22,42,27,1015.4,1012,1,1,15,19.9,"No","No"
"84055",84055,2008-08-17,"2008","agosto",17,"Brisbane",6.4,20.1,0,7,10.6,"WSW",56,"SW","NE",13,11,45,34,1020.6,1019.5,1,2,14.5,18.9,"No","No"
"84056",84056,2008-08-18,"2008","agosto",18,"Brisbane",8.5,16.9,0,3.8,0,"WNW",19,"SW","SSE",7,4,68,54,1025.3,1022.8,8,8,12.1,16.8,"No","No"
"84057",84057,2008-08-19,"2008","agosto",19,"Brisbane",6.7,20.5,0,3.4,10.8,"SW",30,"SW","NNE",15,9,33,26,1026.8,1024.8,1,1,13.9,19.1,"No","No"
"84058",84058,2008-08-20,"2008","agosto",20,"Brisbane",7.9,22.1,0,2,10.7,"E",22,"SW","NE",11,13,52,45,1029.5,1026.5,1,3,14.2,20.6,"No","No"
"84059",84059,2008-08-21,"2008","agosto",21,"Brisbane",9.3,20.5,0,3.2,0,"N",17,"SSW","NE",6,9,70,53,1026.7,1022.2,7,7,14.2,19.1,"No","No"
"84060",84060,2008-08-22,"2008","agosto",22,"Brisbane",11.4,24.9,0,1.8,7.9,"W",39,"NNE","NW",9,15,64,66,1017.3,1011.6,2,7,20.3,20.4,"No","Yes"
"84061",84061,2008-08-23,"2008","agosto",23,"Brisbane",9.8,21.7,10,6.2,10.6,"SW",39,"W","SW",17,9,43,28,1020.4,1018.6,1,1,13.6,21.6,"Yes","No"
"84062",84062,2008-08-24,"2008","agosto",24,"Brisbane",7.5,21.6,0,3.8,10.7,"ENE",24,"SW","NE",9,13,47,40,1027.2,1024.7,1,1,15.3,20,"No","No"
"84063",84063,2008-08-25,"2008","agosto",25,"Brisbane",8.9,21.6,0,4.2,10.3,"ENE",30,"SSW","E",11,17,58,42,1027.9,1024.3,2,4,15.2,20.7,"No","No"
"84064",84064,2008-08-26,"2008","agosto",26,"Brisbane",10.9,22.3,0,3.4,8.2,"SSW",50,"S","NNE",6,13,66,48,1025.7,1021.7,3,5,17,20.3,"No","No"
"84065",84065,2008-08-27,"2008","agosto",27,"Brisbane",11,23,0.2,3.2,5.4,"WNW",19,"ESE","WNW",2,7,68,58,1024.1,1021.3,7,7,17.9,20.6,"No","No"
"84066",84066,2008-08-28,"2008","agosto",28,"Brisbane",12.5,20.9,0,2.8,5.6,"E",22,"SSW","ESE",4,9,68,57,1025.4,1021.9,7,7,17.5,19.9,"No","Yes"
"84067",84067,2008-08-29,"2008","agosto",29,"Brisbane",14,23.2,5,2.6,10,"ENE",28,"SSW","ENE",2,15,72,59,1024.1,1020.2,4,2,18.7,21.4,"Yes","No"
"84068",84068,2008-08-30,"2008","agosto",30,"Brisbane",13.8,24.6,0.4,4,9.5,"NNE",28,"W","NE",2,15,71,56,1023.2,1019.7,5,2,19.6,22.8,"No","No"
"84069",84069,2008-08-31,"2008","agosto",31,"Brisbane",14.5,24.1,0,4,9,"NNE",35,"N","NNE",11,19,69,70,1021.9,1017.6,4,4,20.7,21.8,"No","Yes"
"84070",84070,2008-09-01,"2008","septiembre",1,"Brisbane",16.8,25.1,1.6,4.2,5.7,"ESE",26,"SW","WSW",7,4,74,52,1023.1,1020.5,6,6,19.6,23.4,"Yes","No"
"84071",84071,2008-09-02,"2008","septiembre",2,"Brisbane",12.9,23,0,3.6,7.9,"ESE",26,"SE","ENE",11,17,64,57,1024.8,1022.3,6,2,21.1,21.7,"No","No"
"84072",84072,2008-09-03,"2008","septiembre",3,"Brisbane",15,22.9,0,4,8.7,"SE",44,"SE","ESE",19,20,58,50,1026.4,1023.5,7,7,19.7,21.2,"No","Yes"
"84073",84073,2008-09-04,"2008","septiembre",4,"Brisbane",15.6,19.7,6,7.8,0,"SSE",43,"SE","SSE",11,13,90,92,1024.1,1020.1,8,8,16,15.9,"Yes","Yes"
"84074",84074,2008-09-05,"2008","septiembre",5,"Brisbane",15,23.2,41.6,4.4,5.4,"WNW",30,"NNE","NNE",6,11,78,86,1014.2,1010.3,7,7,19.6,20.3,"Yes","Yes"
"84075",84075,2008-09-06,"2008","septiembre",6,"Brisbane",15.5,22.5,3.8,1.8,11,"W",61,"W","WSW",22,26,61,47,1012.2,1009.4,1,2,18.1,21.9,"Yes","No"
"84076",84076,2008-09-07,"2008","septiembre",7,"Brisbane",11.9,23.8,0,5.6,10.7,"W",24,"SW","NNE",9,7,56,41,1015.3,1012.3,1,1,18.1,22.5,"No","No"
"84077",84077,2008-09-08,"2008","septiembre",8,"Brisbane",11.2,23.2,0,5.2,10.6,"NE",22,"SW","NE",9,11,60,51,1018.9,1015,1,1,18.1,22.4,"No","No"
"84078",84078,2008-09-09,"2008","septiembre",9,"Brisbane",12.5,21.9,0,4,10.1,"NE",26,"S","ENE",7,13,62,53,1022.2,1019.9,2,2,18.9,20.2,"No","No"
"84079",84079,2008-09-10,"2008","septiembre",10,"Brisbane",12.1,22.9,0,4.4,10.2,"NNE",24,"W","NE",7,11,66,56,1022.2,1016.9,1,2,18.5,21.2,"No","No"
"84080",84080,2008-09-11,"2008","septiembre",11,"Brisbane",11.8,23.7,0,4,10.1,"NNE",28,"WSW","ENE",9,15,64,60,1020.1,1015.2,3,3,18.2,21.4,"No","No"
"84081",84081,2008-09-12,"2008","septiembre",12,"Brisbane",16.1,25,0,4.6,7.7,"NNE",37,"NNE","NE",2,15,66,60,1019.1,1015.5,7,2,19.6,22.6,"No","No"
"84082",84082,2008-09-13,"2008","septiembre",13,"Brisbane",13.6,24.7,0.4,4.2,10.1,"N",30,"N","NE",4,13,66,61,1021.6,1017.9,2,1,20.7,23.5,"No","No"
"84083",84083,2008-09-14,"2008","septiembre",14,"Brisbane",17,24.5,0.2,5.2,9.6,"ENE",33,"N","NNE",13,15,61,60,1021.9,1015.9,2,7,21.7,22.1,"No","No"
"84084",84084,2008-09-15,"2008","septiembre",15,"Brisbane",14.9,25.5,1,6.2,9.7,"NE",28,"S","NNE",2,15,72,61,1019.2,1014.3,1,1,20.4,24.4,"No","No"
"84085",84085,2008-09-16,"2008","septiembre",16,"Brisbane",15.4,26.9,0,4.8,10.3,"SE",33,"N","ENE",2,15,61,63,1016.7,1013.1,1,1,23.4,25.4,"No","No"
"84086",84086,2008-09-17,"2008","septiembre",17,"Brisbane",16.8,21.9,0,NA,3.5,"S",30,"SE","E",13,17,63,54,1022.4,1020.1,7,5,19.7,20.7,"No","No"
"84087",84087,2008-09-18,"2008","septiembre",18,"Brisbane",14.7,20.8,0,1.8,0,"ENE",20,NA,"ENE",0,11,70,64,1021.7,1018.3,8,7,19.2,20.1,"No","No"
"84088",84088,2008-09-19,"2008","septiembre",19,"Brisbane",18.2,24.9,0.4,2.6,6.2,"NE",26,"NNE","NE",7,15,85,66,1020.7,1016.5,7,3,20.7,24,"No","No"
"84089",84089,2008-09-20,"2008","septiembre",20,"Brisbane",17.3,26.8,0.2,2.8,10,"ENE",31,"NNE","NE",6,19,73,64,1019.4,1015.6,3,2,22.5,24.5,"No","No"
"84090",84090,2008-09-21,"2008","septiembre",21,"Brisbane",16,28.7,0.4,5.2,10.4,"NNE",35,"N","NNE",7,15,56,60,1018.9,1015.1,1,2,24.5,25.9,"No","No"
"84091",84091,2008-09-22,"2008","septiembre",22,"Brisbane",17.6,26.8,0,5.4,9.5,"NNE",35,"N","NE",9,20,69,63,1019.4,1015.5,2,1,23.1,23.9,"No","No"
"84092",84092,2008-09-23,"2008","septiembre",23,"Brisbane",16.1,26.9,0,6.4,7.8,"NW",31,"N","NE",9,15,56,54,1018.4,1015.2,1,7,23.6,23.7,"No","No"
"84093",84093,2008-09-24,"2008","septiembre",24,"Brisbane",16.7,22.5,0,6.8,1.2,"SSE",44,"S","SSW",13,11,73,58,1022.7,1021.7,7,7,19.6,21.1,"No","No"
"84094",84094,2008-09-25,"2008","septiembre",25,"Brisbane",12.4,23.2,0,5,10.1,"ESE",43,"SE","SE",19,24,45,44,1027.6,1024,1,2,19.9,21,"No","No"
"84095",84095,2008-09-26,"2008","septiembre",26,"Brisbane",11.6,23.8,0,7.2,11.3,"E",30,"S","ESE",9,13,48,47,1025.8,1021.5,1,2,19.8,23,"No","No"
"84096",84096,2008-09-27,"2008","septiembre",27,"Brisbane",11,25.3,0,5.4,11.1,"ENE",24,"S","ENE",7,15,61,50,1022.8,1019.4,1,1,20.2,23.6,"No","No"
"84097",84097,2008-09-28,"2008","septiembre",28,"Brisbane",11,26.6,0,4,11.1,"NNE",26,"NE","NE",7,15,57,53,1019.4,1013.2,0,0,21.5,25.1,"No","No"
"84098",84098,2008-09-29,"2008","septiembre",29,"Brisbane",13.1,35.1,0,5.6,10.7,"SE",31,"SSW","E",7,17,55,45,1012.9,1008.1,0,1,23.7,29.4,"No","No"
"84099",84099,2008-09-30,"2008","septiembre",30,"Brisbane",14.9,24.7,0,6.8,10.5,"ESE",30,"ESE","E",13,20,55,53,1019.2,1017.3,4,4,21.7,23,"No","No"
"84100",84100,2008-10-01,"2008","octubre",1,"Brisbane",13.4,24.9,0,6.2,9.7,"E",31,"ENE","NNE",13,13,59,51,1024.2,1022,7,7,23,23.7,"No","No"
"84101",84101,2008-10-02,"2008","octubre",2,"Brisbane",14.1,24.7,0,6.8,7.6,"NNE",30,"N","NE",9,13,56,52,1025.8,1022.6,7,6,22,22.4,"No","No"
"84102",84102,2008-10-03,"2008","octubre",3,"Brisbane",13.4,26.8,0,5.8,10.8,"N",35,"NNW","NNE",13,17,52,54,1024.4,1019.4,2,1,23.7,24.7,"No","No"
"84103",84103,2008-10-04,"2008","octubre",4,"Brisbane",13.6,27.4,0,7,11.3,"NE",33,"NNW","NE",11,17,52,52,1021.5,1016.1,1,0,23.4,25.1,"No","No"
"84104",84104,2008-10-05,"2008","octubre",5,"Brisbane",14.3,28.1,0,6.6,10.3,"ENE",31,"N","NE",7,17,57,58,1020.8,1015.7,1,1,24.2,26.7,"No","No"
"84105",84105,2008-10-06,"2008","octubre",6,"Brisbane",15.9,31.3,0,8.2,10.5,"NW",39,"NNW","NNE",15,13,50,52,1015.5,1009.3,1,2,25.2,27.9,"No","No"
"84106",84106,2008-10-07,"2008","octubre",7,"Brisbane",16.3,24.9,0,5.8,11.6,"E",31,"ESE","ENE",13,17,46,43,1016.2,1014.7,1,1,23.3,22.3,"No","No"
"84107",84107,2008-10-08,"2008","octubre",8,"Brisbane",14.5,28.4,0,8.2,11,"W",28,"W","SW",15,6,32,15,1018.6,1014.4,1,1,20.7,27.6,"No","No"
"84108",84108,2008-10-09,"2008","octubre",9,"Brisbane",16.4,24.7,0,10.6,5.9,"ESE",35,"ESE","ESE",19,19,50,57,1023.8,1022.7,7,8,21.5,22,"No","Yes"
"84109",84109,2008-10-10,"2008","octubre",10,"Brisbane",16.2,19.3,22.6,4,0,"E",26,"SSE","E",2,9,87,65,1027.9,1026.2,8,8,17.8,18.8,"Yes","Yes"
"84110",84110,2008-10-11,"2008","octubre",11,"Brisbane",15.4,19.6,7.6,1.4,0,"NE",24,"S","NE",9,6,85,73,1027.3,1024.1,8,8,16.8,19.2,"Yes","Yes"
"84111",84111,2008-10-12,"2008","octubre",12,"Brisbane",15.6,21.7,2,1.8,1.4,"E",20,"S","ENE",6,11,77,53,1025.3,1022.4,7,7,19.2,21.4,"Yes","Yes"
"84112",84112,2008-10-13,"2008","octubre",13,"Brisbane",15,24.3,1.2,2.2,9.4,"NE",30,"WSW","ENE",9,15,72,64,1024.9,1021.4,5,2,21,22.9,"Yes","No"
"84113",84113,2008-10-14,"2008","octubre",14,"Brisbane",18,25,0,5,10.7,"N",30,"N","NNE",7,13,61,56,1022.7,1018.3,3,2,21.2,24.1,"No","No"
"84114",84114,2008-10-15,"2008","octubre",15,"Brisbane",17.4,27.2,0.2,6.2,9.1,"E",35,"SSW","E",7,20,62,62,1017.8,1015,6,2,22.7,22.6,"No","Yes"
"84115",84115,2008-10-16,"2008","octubre",16,"Brisbane",16.9,22.6,14.4,5.6,4.7,"SE",41,"SE","SE",19,22,65,54,1021.2,1019.6,6,7,20.3,21.5,"Yes","No"
"84116",84116,2008-10-17,"2008","octubre",17,"Brisbane",14.9,23.1,0.2,7.2,8.3,"ESE",31,"ESE","ESE",15,17,54,59,1024.1,1021.8,6,4,19.7,20,"No","No"
"84117",84117,2008-10-18,"2008","octubre",18,"Brisbane",12.3,23.2,0,5.2,11.5,"E",35,"ESE","E",9,17,53,44,1025.2,1023.2,2,2,20.3,21.9,"No","No"
"84118",84118,2008-10-19,"2008","octubre",19,"Brisbane",12.6,23.3,0,8.2,11.4,"ENE",28,"NNW","ENE",7,13,58,42,1025.7,1022.1,2,1,19.3,22.5,"No","No"
"84119",84119,2008-10-20,"2008","octubre",20,"Brisbane",13.6,24.5,0,5.6,11.4,"NE",28,"N","NE",2,13,58,48,1024.3,1020.4,2,1,20.4,23.4,"No","No"
"84120",84120,2008-10-21,"2008","octubre",21,"Brisbane",14.8,25.6,0,6.4,11.1,"NNW",33,"NNE","NE",11,13,55,59,1020.3,1014.4,1,1,22.6,23.9,"No","Yes"
"84121",84121,2008-10-22,"2008","octubre",22,"Brisbane",16.5,25.8,6.6,7.4,9.4,"ENE",37,"S","ENE",7,17,58,56,1015.2,1009.8,7,3,21.5,23.4,"Yes","No"
"84122",84122,2008-10-23,"2008","octubre",23,"Brisbane",10.6,23,0,7,12.8,"ENE",35,"SSW","NE",13,9,34,21,1018.8,1013.7,1,1,17.3,22.4,"No","No"
"84123",84123,2008-10-24,"2008","octubre",24,"Brisbane",12.3,24.3,0,5.6,12.4,"S",30,"SSW","ENE",11,13,44,40,1021.2,1016.8,1,1,20,22.4,"No","No"
"84124",84124,2008-10-25,"2008","octubre",25,"Brisbane",14.5,23.8,0,6.8,10.5,"ESE",31,"NE","ENE",6,17,54,67,1019.4,1015.7,4,6,20.5,19.2,"No","No"
"84125",84125,2008-10-26,"2008","octubre",26,"Brisbane",14.2,25.2,0,4.8,10.2,"ENE",31,"ENE","NE",7,15,57,57,1020.7,1018.2,3,6,22.3,22.6,"No","No"
"84126",84126,2008-10-27,"2008","octubre",27,"Brisbane",13.4,24.1,0,7,9.3,"NE",28,"ENE","NE",7,15,52,49,1023.1,1020.6,7,6,20.9,22.8,"No","No"
"84127",84127,2008-10-28,"2008","octubre",28,"Brisbane",13.9,25.6,0,5.6,12.4,"ESE",30,"NNE","NE",6,15,52,51,1022.3,1018.3,2,1,22.6,24.2,"No","No"
"84128",84128,2008-10-29,"2008","octubre",29,"Brisbane",14.6,25.9,0,7.4,11.5,"ENE",28,"ENE","NE",6,15,52,52,1021.3,1018.6,3,1,23.6,24.9,"No","No"
"84129",84129,2008-10-30,"2008","octubre",30,"Brisbane",16.9,NA,0.4,5.4,11.3,NA,NA,"NE","ENE",7,13,58,53,1023.4,1020.7,3,3,23.1,25.6,"No",NA
"84130",84130,2008-10-31,"2008","octubre",31,"Brisbane",NA,27.9,NA,6,12.1,"N",31,"NNE","NE",9,15,57,58,1020.8,1016.3,2,1,25,26.2,NA,"No"
"84131",84131,2008-11-01,"2008","noviembre",1,"Brisbane",18.7,30.5,0,8.2,9.8,"ESE",41,"SSW","ESE",7,20,48,50,1017.9,1017.3,3,5,26.8,27.7,"No","No"
"84132",84132,2008-11-02,"2008","noviembre",2,"Brisbane",20.3,24.5,0,7.6,2.5,"SSE",24,"SSE","E",11,11,69,63,1023.3,1020.2,8,8,23.4,24,"No","No"
"84133",84133,2008-11-03,"2008","noviembre",3,"Brisbane",18.6,27.8,0.2,5,1.2,"NW",20,"W","NNE",9,7,67,67,1018.4,1013.4,7,8,23.2,24.5,"No","Yes"
"84134",84134,2008-11-04,"2008","noviembre",4,"Brisbane",20,31.5,2.8,2.2,9.9,"E",37,"WSW","E",11,22,61,64,1011.3,1009.1,6,2,27.8,26.6,"Yes","No"
"84135",84135,2008-11-05,"2008","noviembre",5,"Brisbane",19.5,24.5,0,9,0,"WNW",26,"E","ENE",7,7,85,91,1016.3,1013,8,8,20.1,19.8,"No","Yes"
"84136",84136,2008-11-06,"2008","noviembre",6,"Brisbane",19.2,31,23.6,3,12.2,"E",28,"SW","NE",11,15,71,56,1012.4,1008.8,6,1,24.4,28.2,"Yes","No"
"84137",84137,2008-11-07,"2008","noviembre",7,"Brisbane",19.1,31.3,0,4,11.8,"NE",28,"SW","NE",7,13,68,63,1013.4,1009.6,1,3,25.9,28.3,"No","No"
"84138",84138,2008-11-08,"2008","noviembre",8,"Brisbane",22.9,30.5,0,6.8,4.3,"N",35,"NNE","NE",15,19,65,69,1010,1005.8,6,7,26.7,27.3,"No","Yes"
"84139",84139,2008-11-09,"2008","noviembre",9,"Brisbane",20.5,24,8.6,5.8,0.1,"SE",31,"SSE","SE",9,9,70,67,1013.9,1014.3,7,7,21.3,22,"Yes","No"
"84140",84140,2008-11-10,"2008","noviembre",10,"Brisbane",16.9,27.4,0,3.6,12.6,"S",39,"SSE","ESE",11,13,51,48,1019.2,1015.6,6,2,23.3,25.3,"No","No"
"84141",84141,2008-11-11,"2008","noviembre",11,"Brisbane",17.9,26.2,0,7.2,10.5,"SE",46,"S","SE",13,20,65,55,1017,1014.8,7,3,21.9,24.7,"No","No"
"84142",84142,2008-11-12,"2008","noviembre",12,"Brisbane",17.7,26.7,0.4,7,8.1,"SE",39,"SSE","ESE",11,20,62,60,1016.1,1013.8,7,7,23.4,25.2,"No","Yes"
"84143",84143,2008-11-13,"2008","noviembre",13,"Brisbane",19.2,27.5,8.8,4.4,11,"E",43,"S","ESE",9,19,86,65,1017.7,1015.6,7,3,22.3,25.6,"Yes","No"
"84144",84144,2008-11-14,"2008","noviembre",14,"Brisbane",19.6,27.6,1,6.6,11.3,"ENE",31,"SE","NE",9,13,75,64,1018,1015.3,5,3,24.8,26.4,"No","No"
"84145",84145,2008-11-15,"2008","noviembre",15,"Brisbane",19.5,30,0.2,6.8,9.6,"ENE",26,"SW","NE",2,15,62,57,1016.2,1012.1,7,3,25.4,28.2,"No","No"
"84146",84146,2008-11-16,"2008","noviembre",16,"Brisbane",21,31.9,0,6.4,9.7,"SE",48,"E","NE",7,15,61,64,1012.6,1007.9,3,7,27.9,28.2,"No","Yes"
