"","ID","Date","Year","Month","Day","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"12094",12094,2009-01-27,"2009","January",27,"Moree",21.3,33.4,0,8.8,13.2,"ENE",44,"E","E",20,13,53,38,1017.3,1014.2,1,4,26.7,31.1,"No","No"
"12095",12095,2009-01-28,"2009","January",28,"Moree",20.3,33.7,0,10.2,13.1,"NE",41,"ENE","ESE",13,15,58,36,1016.2,1013,1,3,25.9,31.5,"No","No"
"12096",12096,2009-01-29,"2009","January",29,"Moree",19.1,33.6,0,10,13.2,"E",61,"E","ENE",17,13,56,28,1016.9,1013.1,0,1,24.9,32.4,"No","No"
"12097",12097,2009-01-30,"2009","January",30,"Moree",20.2,33.6,0,10,13,"NE",48,"ENE","NNE",24,20,54,33,1017,1012.7,0,4,24.5,31.5,"No","No"
"12098",12098,2009-01-31,"2009","January",31,"Moree",19.6,33.7,0,10.8,13,"E",44,"ENE","E",19,17,59,28,1017.4,1013.2,1,2,25.1,32.9,"No","No"
"12099",12099,2009-02-01,"2009","February",1,"Moree",19.5,35.1,0,9.8,11.8,"ENE",48,"NE","ESE",17,17,56,32,1015,1010.9,7,6,25.4,33.2,"No","No"
"12100",12100,2009-02-02,"2009","February",2,"Moree",21.1,33.4,0,12.6,11.3,"NE",33,"E","NE",22,9,54,40,1012.9,1008.9,7,7,26.5,31.4,"No","No"
"12101",12101,2009-02-03,"2009","February",3,"Moree",20.4,34.7,0,8,11.4,"ENE",52,"NNE","ESE",17,15,57,32,1010.4,1006.7,2,3,24.8,33,"No","No"
"12102",12102,2009-02-04,"2009","February",4,"Moree",20.3,35,0,8.4,12.3,"NNE",37,"NE","ESE",24,7,61,36,1008.9,1005.8,1,2,26,32.8,"No","No"
"12103",12103,2009-02-05,"2009","February",5,"Moree",22.1,36.8,0,9.6,12.6,"NNE",35,"NNE","SSE",17,17,60,29,1008.9,1005.5,0,1,25.4,34.3,"No","No"
"12104",12104,2009-02-06,"2009","February",6,"Moree",22.8,37.4,0,10.2,12.3,"NNE",33,"N","SSE",17,13,63,22,1010.4,1008.1,1,1,25.9,35.1,"No","No"
"12105",12105,2009-02-07,"2009","February",7,"Moree",19.7,36.1,0,11.6,12.8,"ENE",44,"NE","ENE",20,15,55,22,1014.4,1010.4,1,0,24.8,34.3,"No","No"
"12106",12106,2009-02-08,"2009","February",8,"Moree",19.8,36.1,0,11.2,12.9,"N",30,"N","NE",19,7,63,25,1012.4,1008.4,0,0,24,34,"No","No"
"12107",12107,2009-02-09,"2009","February",9,"Moree",20,40.5,0,10.6,12.7,"W",31,"ENE","W",11,9,33,13,1008.9,1005.4,0,1,28,38.2,"No","No"
"12108",12108,2009-02-10,"2009","February",10,"Moree",27.3,37.6,0,12.8,1.9,"N",59,"NNE","NNW",28,22,42,24,1007.1,1003.5,7,7,29.5,36.9,"No","Yes"
"12109",12109,2009-02-11,"2009","February",11,"Moree",20.8,31.9,7,9.8,12.1,"WSW",48,"WSW","WSW",11,24,47,23,1006.1,1005.1,1,0,23.2,30.8,"Yes","No"
"12110",12110,2009-02-12,"2009","February",12,"Moree",16.1,33.4,0,10.2,12.3,"NE",54,"E","N",26,11,53,22,1010.5,1007.6,1,7,23,32.1,"No","No"
"12111",12111,2009-02-13,"2009","February",13,"Moree",19.4,25.5,0,9.8,3.8,"E",69,"E","E",30,39,59,57,1014.9,1013,4,7,22.3,22.1,"No","Yes"
"12112",12112,2009-02-14,"2009","February",14,"Moree",16.6,20,29.2,8.2,0.4,"E",56,"SE","ESE",24,39,93,85,1011.9,1009.2,8,6,17.8,19.8,"Yes","Yes"
"12113",12113,2009-02-15,"2009","February",15,"Moree",16.9,25.5,51.4,7.4,3.8,"SE",37,"E","WSW",15,13,93,67,1007.8,1006.9,7,6,18,23.7,"Yes","No"
"12114",12114,2009-02-16,"2009","February",16,"Moree",17.9,28.4,0,3.6,8.3,"ESE",57,"E","ESE",13,39,70,53,1009.5,1006.8,7,6,21.2,27,"No","Yes"
"12115",12115,2009-02-17,"2009","February",17,"Moree",17.4,27.9,55.8,13.6,8.2,"E",35,"ESE","E",24,4,94,56,1008.9,1007.5,7,5,18.5,26.3,"Yes","No"
"12116",12116,2009-02-18,"2009","February",18,"Moree",18.5,30,0,4,10.4,"SW",52,"NE","N",13,7,74,55,1008.3,1004.3,2,3,24.1,29.1,"No","No"
"12117",12117,2009-02-19,"2009","February",19,"Moree",19.4,31.4,0,6,12.5,"W",28,"NE","WSW",13,15,79,49,1007.7,1005.8,2,5,23.3,30.9,"No","No"
"12118",12118,2009-02-20,"2009","February",20,"Moree",19.6,31.8,0,5.4,10.3,"E",33,"N","NW",11,9,78,55,1010.2,1008.3,2,7,25.2,30.1,"No","No"
"12119",12119,2009-02-21,"2009","February",21,"Moree",19.7,32.4,0,6.6,10.9,"SSW",48,"NE","ENE",13,9,78,48,1011.3,1008.7,2,1,23.2,30.4,"No","No"
"12120",12120,2009-02-22,"2009","February",22,"Moree",19.8,32.6,0,6.6,12.3,"ENE",41,"ENE","ENE",20,9,67,40,1013.9,1012.1,1,3,24,31,"No","No"
"12121",12121,2009-02-23,"2009","February",23,"Moree",19.1,32.1,0,7.8,12.3,"ENE",33,"E","N",17,9,68,37,1016.2,1013.4,0,3,23.7,31.2,"No","No"
"12122",12122,2009-02-24,"2009","February",24,"Moree",19.6,32.4,0,7.4,11.6,"NNE",30,"NNE","NNE",15,13,65,39,1016.7,1014,1,3,23.3,30.9,"No","No"
"12123",12123,2009-02-25,"2009","February",25,"Moree",21.9,31.6,0,7.6,8.6,"SSE",46,"N","NW",15,7,68,46,1016.4,1012.9,8,7,23.9,30,"No","No"
"12124",12124,2009-02-26,"2009","February",26,"Moree",17.8,32.8,0,7.2,12.3,"E",31,"E","SE",24,11,65,39,1015.8,1012.2,1,2,22.9,31.3,"No","No"
"12125",12125,2009-02-27,"2009","February",27,"Moree",18.6,30.7,0,7.8,12,"E",37,"E","NW",19,11,56,40,1015.5,1012.1,2,3,22,29.1,"No","No"
"12126",12126,2009-02-28,"2009","February",28,"Moree",14.2,33.6,0,8.6,11.9,"N",39,"N","NW",26,15,69,27,1012.3,1008.8,4,1,21.6,31.5,"No","No"
"12127",12127,2009-03-01,"2009","March",1,"Moree",18.4,35.5,0,6.6,10.6,"SSW",37,NA,"WSW",NA,20,48,24,1010.4,1008.1,5,3,25,34.6,"No","No"
"12128",12128,2009-03-02,"2009","March",2,"Moree",16.3,34.6,0,9.8,6.4,"SSW",28,"ENE","WSW",13,9,32,16,1012.1,1010.7,5,7,24.8,33.9,"No","No"
"12129",12129,2009-03-03,"2009","March",3,"Moree",19.3,35.4,0,7,9.6,"N",33,"E","N",20,9,70,33,1014.7,1011.7,7,4,23.8,34.2,"No","No"
"12130",12130,2009-03-04,"2009","March",4,"Moree",23.8,34.2,0,8.4,5.5,"WSW",59,"NNE","NNW",31,9,57,41,1011.7,1007.6,6,5,25.5,33.5,"No","No"
"12131",12131,2009-03-05,"2009","March",5,"Moree",10.9,26.2,0,11,11.6,"SW",57,"SSW","SW",26,28,39,25,1014,1010.5,0,0,17.2,25.3,"No","No"
"12132",12132,2009-03-06,"2009","March",6,"Moree",10.5,27.5,0,9.2,11.8,"WSW",31,"S","WSW",4,15,47,27,1013.1,1010.4,0,0,17.5,26.5,"No","No"
"12133",12133,2009-03-07,"2009","March",7,"Moree",10.7,30.9,0,6.8,11.8,"ENE",28,"ENE","N",17,9,54,19,1013.5,1010.6,1,1,17.9,29.7,"No","No"
"12134",12134,2009-03-08,"2009","March",8,"Moree",14.7,32.6,0,9,11.8,"ENE",43,"NE","ENE",20,9,64,28,1013.7,1010.9,0,3,23.7,31.9,"No","No"
"12135",12135,2009-03-09,"2009","March",9,"Moree",17.9,32.5,0,8,10.8,"ENE",50,"ESE","ESE",19,20,52,27,1016.6,1012.1,2,3,23.5,31.6,"No","No"
"12136",12136,2009-03-10,"2009","March",10,"Moree",17.1,31.8,0,9.6,11.5,"E",52,"SE","E",22,19,50,33,1016,1012.7,3,3,24,30.9,"No","No"
"12137",12137,2009-03-11,"2009","March",11,"Moree",16,32.5,0,10,11.3,"ENE",48,"ESE","E",22,11,53,24,1017.9,1014.2,1,2,22.4,31.1,"No","No"
"12138",12138,2009-03-12,"2009","March",12,"Moree",17.6,29,0,9.8,4.5,"E",41,"ENE","E",24,11,54,34,1019.2,1016.8,6,8,22.8,28.2,"No","No"
"12139",12139,2009-03-13,"2009","March",13,"Moree",18.1,31.8,0,5.8,11.7,"NNE",30,"ENE","NNW",19,11,55,35,1017.5,1014.2,2,4,22.6,30.1,"No","No"
"12140",12140,2009-03-14,"2009","March",14,"Moree",17.8,31.7,0,7.4,7.7,"N",37,"N","NNE",15,11,74,38,1016.6,1011.3,6,3,21,29.7,"No","Yes"
"12141",12141,2009-03-15,"2009","March",15,"Moree",19.9,33.9,1.6,6.4,10.4,"NNE",43,"NNE","NNW",30,13,71,34,1012.5,1007.9,2,6,23.4,32.4,"Yes","No"
"12142",12142,2009-03-16,"2009","March",16,"Moree",16.2,28.9,0,9.4,11,"SW",50,"SW","SW",20,30,37,19,1010.9,1008.8,3,1,19.2,28,"No","No"
"12143",12143,2009-03-17,"2009","March",17,"Moree",11.1,27.6,0,11.2,11.5,"SW",39,"SW","SW",11,22,49,22,1013.3,1010.9,1,0,17.6,25.8,"No","No"
"12144",12144,2009-03-18,"2009","March",18,"Moree",10.5,31.8,0,7.6,11.5,"NNE",37,"ENE","NNE",19,13,60,28,1015.5,1012.4,2,2,20.4,30.6,"No","No"
"12145",12145,2009-03-19,"2009","March",19,"Moree",16.8,33,0,6.6,10.8,"NNE",31,"ENE","WSW",15,11,65,30,1016.6,1012.6,2,5,22.5,31,"No","No"
"12146",12146,2009-03-20,"2009","March",20,"Moree",17.6,32.8,0,8.2,10.1,"SSE",35,"ENE","NE",15,9,58,26,1015.9,1011.7,1,2,23,31.5,"No","No"
"12147",12147,2009-03-21,"2009","March",21,"Moree",16.6,31.7,0,8,11.1,"ESE",52,"E","SE",15,11,56,25,1015.5,1011.7,0,2,22,30.7,"No","No"
"12148",12148,2009-03-22,"2009","March",22,"Moree",15.8,31.3,0,7.8,11.3,"E",28,"E","S",15,9,63,23,1016.5,1012.2,1,1,20.6,29.7,"No","No"
"12149",12149,2009-03-23,"2009","March",23,"Moree",15.7,32.7,0,7.8,11.3,"ENE",35,"ENE","ENE",13,11,62,23,1016.9,1013.4,0,1,21.8,30.8,"No","No"
"12150",12150,2009-03-24,"2009","March",24,"Moree",16.8,33,0,7.6,11.4,"NNE",37,"NE","W",19,9,59,24,1019.3,1015.5,0,1,21.6,32.1,"No","No"
"12151",12151,2009-03-25,"2009","March",25,"Moree",17.5,31.3,0,8.2,11.4,"NNE",35,"N","N",24,6,58,25,1021.8,1017.8,1,1,20.9,29.7,"No","No"
"12152",12152,2009-03-26,"2009","March",26,"Moree",15.2,32.3,0,7.6,11.2,"NNE",35,"NNE","S",20,7,55,28,1021.5,1017.7,0,1,21.2,31.2,"No","No"
"12153",12153,2009-03-27,"2009","March",27,"Moree",17.2,33.7,0,7,10.4,"SW",46,"NE","SSW",20,19,53,24,1019.6,1016.1,3,4,22.5,32,"No","No"
"12154",12154,2009-03-28,"2009","March",28,"Moree",14,30.6,0,9.6,11.1,"NE",44,"ESE","ESE",13,13,54,26,1021.5,1017.6,0,3,19.5,29,"No","No"
"12155",12155,2009-03-29,"2009","March",29,"Moree",14.2,30.9,0,7.8,11.4,"E",39,"E","SSE",11,17,50,17,1020.7,1016.5,0,1,19.6,29.9,"No","No"
"12156",12156,2009-03-30,"2009","March",30,"Moree",15.6,30.9,0,8.6,7.9,"ESE",43,"SE","SSW",19,6,52,28,1017.4,1013.1,1,7,21.5,29.5,"No","No"
"12157",12157,2009-03-31,"2009","March",31,"Moree",18.2,23.4,0,8.4,0.2,"SSW",48,"S","SSW",22,35,76,61,1013.5,1010.6,7,7,19.9,21.9,"No","No"
"12158",12158,2009-04-01,"2009","April",1,"Moree",16.9,30.6,0.6,3.6,10.5,"SSE",41,"ESE","SE",13,11,82,40,1012.7,1011.2,2,5,20.4,29.5,"No","No"
"12159",12159,2009-04-02,"2009","April",2,"Moree",17.1,30.7,1,5.2,6.5,"ESE",44,"NE","E",17,19,91,45,1017.6,1014,8,6,20.3,28.9,"No","No"
"12160",12160,2009-04-03,"2009","April",3,"Moree",19.2,31.7,0.4,5.4,9.4,"E",35,"ESE","NE",19,13,59,36,1018.2,1014.1,4,6,24,31.5,"No","No"
"12161",12161,2009-04-04,"2009","April",4,"Moree",18.3,25.1,0,5.8,4.1,"SSE",54,"ENE","E",13,20,77,74,1016.9,1015,7,2,21.6,22.7,"No","Yes"
"12162",12162,2009-04-05,"2009","April",5,"Moree",17.5,29.9,22.6,7,8.8,"SSW",33,"E","SSE",11,17,75,33,1017,1012.4,6,2,20.9,29.2,"Yes","No"
"12163",12163,2009-04-06,"2009","April",6,"Moree",14.3,30.1,0,6.8,11.1,"WSW",30,"NE","SW",6,13,64,23,1017,1013.5,1,2,20.9,30,"No","No"
"12164",12164,2009-04-07,"2009","April",7,"Moree",14.3,29.7,0,6,11.1,"NE",35,"ENE","SSE",22,9,55,36,1020.7,1017.1,1,3,22.8,27.9,"No","No"
"12165",12165,2009-04-08,"2009","April",8,"Moree",14.8,28.2,0,6.8,10.7,"SE",35,"E","ESE",24,9,53,32,1023.5,1019.6,4,3,21.2,27.5,"No","No"
"12166",12166,2009-04-09,"2009","April",9,"Moree",13.1,28.2,0,6.6,10.3,"SE",33,"E","ESE",13,15,51,19,1023.4,1018.4,3,7,20.3,28,"No","No"
"12167",12167,2009-04-10,"2009","April",10,"Moree",14.8,28.1,0,6.2,6,"NE",41,"NE","NNE",24,15,58,36,1022.9,1019,6,6,21.2,26.6,"No","No"
"12168",12168,2009-04-11,"2009","April",11,"Moree",16.9,25,0,4.6,1.5,"NNE",33,"ENE","NNE",17,20,63,46,1024.6,1022.1,6,8,20.8,24.2,"No","No"
"12169",12169,2009-04-12,"2009","April",12,"Moree",16.4,24,0.2,4.2,0,"SW",35,"E","SSE",17,17,73,97,1023.3,1021,7,8,20.5,19,"No","Yes"
"12170",12170,2009-04-13,"2009","April",13,"Moree",17.6,21.9,19.2,3,0.3,"ESE",30,"E","SE",15,17,96,67,1021,1016.6,8,8,18.3,21.2,"Yes","Yes"
"12171",12171,2009-04-14,"2009","April",14,"Moree",17.5,26.2,4.8,2,6.7,"SW",30,"NE","SW",11,19,95,58,1015.9,1012.1,7,7,20.3,25.3,"Yes","No"
"12172",12172,2009-04-15,"2009","April",15,"Moree",13.6,26.7,0.2,2.8,8.8,"SW",39,"SW","SW",2,22,96,38,1014.9,1012,1,1,18.2,26.2,"No","No"
"12173",12173,2009-04-16,"2009","April",16,"Moree",11.7,28.9,0,5.4,11.1,"WSW",30,"ENE","SW",15,13,59,24,1015.2,1012.2,1,3,20.6,28.4,"No","No"
"12174",12174,2009-04-17,"2009","April",17,"Moree",13.7,29.8,0,5,10.1,"W",50,"NE","SW",17,17,50,24,1015.3,1011.9,1,4,21.8,28.8,"No","No"
"12175",12175,2009-04-18,"2009","April",18,"Moree",10.7,26.9,0,6.4,10.7,"SSW",39,"E","SW",17,17,58,32,1016.8,1013.7,0,1,20.4,26.2,"No","No"
"12176",12176,2009-04-19,"2009","April",19,"Moree",10.1,26.7,0,6,11,"S",46,"SSE","SE",15,24,62,29,1017,1012.8,1,1,17.8,25.8,"No","No"
"12177",12177,2009-04-20,"2009","April",20,"Moree",11.1,25.6,0,7.6,10.9,"SSE",41,"S","SSE",15,24,60,34,1016.1,1012.5,1,4,18.5,24.8,"No","No"
"12178",12178,2009-04-21,"2009","April",21,"Moree",9.5,26.6,0,5.8,9.6,"SE",37,"SSW","SE",9,24,66,34,1017.6,1013.9,5,3,17.1,25.8,"No","No"
"12179",12179,2009-04-22,"2009","April",22,"Moree",10.8,26.3,0,5.6,10.7,"S",33,"ESE","S",15,7,54,27,1020.2,1015.9,1,1,19.4,25.5,"No","No"
"12180",12180,2009-04-23,"2009","April",23,"Moree",11.2,26.1,0,5.6,10.8,"E",31,"E","E",24,11,56,30,1018.8,1014.6,0,3,19.7,25.5,"No","No"
"12181",12181,2009-04-24,"2009","April",24,"Moree",10.8,29.9,0,4,6.6,"WNW",54,"NNE","NNW",24,22,57,22,1014.4,1008.1,6,5,19.8,29.4,"No","No"
"12182",12182,2009-04-25,"2009","April",25,"Moree",13,25.2,0,5.4,10.1,"WNW",43,"W","WNW",19,24,49,31,1011.4,1008.1,0,3,19.5,24.8,"No","No"
"12183",12183,2009-04-26,"2009","April",26,"Moree",14.1,25.1,0,6,10.6,"WSW",50,"W","W",31,24,45,35,1011.2,1008.9,1,3,20.9,23.2,"No","No"
"12184",12184,2009-04-27,"2009","April",27,"Moree",6.8,20.5,0,6.6,10.7,"WSW",48,"SSW","WNW",13,20,41,27,1017.9,1015.6,0,1,14.7,20,"No","No"
"12185",12185,2009-04-28,"2009","April",28,"Moree",4.8,23.7,0,4.6,10.6,"WSW",39,"N","SW",6,24,47,28,1021.6,1017.4,1,5,15.6,23.3,"No","No"
"12186",12186,2009-04-29,"2009","April",29,"Moree",8,23.6,0,4.8,8,"WSW",35,"NE","W",13,20,58,32,1020.5,1016.5,6,5,15.4,21.7,"No","No"
"12187",12187,2009-04-30,"2009","April",30,"Moree",4.8,19.3,0,4.2,10.9,"SW",37,"SW","SW",11,24,47,19,1020.5,1017.7,0,0,12.8,18.7,"No","No"
"12188",12188,2009-05-01,"2009","May",1,"Moree",3.5,23.5,0,5.2,10.2,"N",30,"ENE","NNE",15,11,42,18,1023.5,1019.6,2,5,15.3,22.9,"No","No"
"12189",12189,2009-05-02,"2009","May",2,"Moree",8.4,24.7,0,4.6,9.6,"ENE",26,"ENE","SW",13,9,53,31,1024.1,1020,4,4,16.7,23,"No","No"
"12190",12190,2009-05-03,"2009","May",3,"Moree",9.4,24.4,0,3.8,6.3,"E",31,"E","NNW",20,7,49,36,1024.6,1021.7,3,4,18.9,22.6,"No","No"
"12191",12191,2009-05-04,"2009","May",4,"Moree",10.6,24.9,0,3.6,9.1,"WSW",33,"E","SW",11,24,56,26,1027.3,1023.6,3,4,16.8,24.3,"No","No"
"12192",12192,2009-05-05,"2009","May",5,"Moree",9.1,24.3,0,4.6,10.5,"E",30,"E","SE",17,9,53,27,1028.8,1024.6,2,3,17.6,23.7,"No","No"
"12193",12193,2009-05-06,"2009","May",6,"Moree",9.1,25.1,0,4.8,10.1,"E",33,"E","S",17,9,51,27,1026.9,1021.7,1,5,18.3,24,"No","No"
"12194",12194,2009-05-07,"2009","May",7,"Moree",10,24.8,0,3.8,10.2,"W",28,"ENE","WNW",13,15,61,29,1024.9,1020.7,2,4,17.8,24.3,"No","No"
"12195",12195,2009-05-08,"2009","May",8,"Moree",7.6,25.3,0,3.8,10.5,"ENE",22,"ESE","E",4,11,53,23,1025,1021.2,0,2,15.9,24.2,"No","No"
"12196",12196,2009-05-09,"2009","May",9,"Moree",9.7,24.3,0,4.4,10.4,"E",28,"ENE","SW",15,11,51,25,1023.5,1018.7,0,2,17.1,23.9,"No","No"
"12197",12197,2009-05-10,"2009","May",10,"Moree",6.2,24.7,0,4,10.4,"SSE",33,"ESE","SE",13,17,42,17,1021.2,1017.6,0,1,16.8,24.1,"No","No"
"12198",12198,2009-05-11,"2009","May",11,"Moree",8.8,23.6,0,5.2,10.5,"E",28,"E","SE",17,6,50,28,1022.2,1018.2,0,3,16.3,23,"No","No"
"12199",12199,2009-05-12,"2009","May",12,"Moree",8.8,22.4,0,4,6,"ENE",26,"NE",NA,17,NA,61,41,1021.2,1016.8,6,NA,15.5,20,"No","No"
"12200",12200,2009-05-13,"2009","May",13,"Moree",5.3,22.8,0,2.8,9.3,"SSW",35,"ENE","SW",9,17,64,22,1018.8,1015,1,4,14.3,21.6,"No","No"
"12201",12201,2009-05-14,"2009","May",14,"Moree",2.6,22.1,0,4,10.3,"WSW",48,"NE","SW",9,28,44,19,1018.4,1015.1,0,0,13.6,21.7,"No","No"
"12202",12202,2009-05-15,"2009","May",15,"Moree",3.3,21.5,0,4.8,10.5,"WSW",46,NA,"WSW",0,24,45,26,1019.8,1016.4,0,0,14.2,21.3,"No","No"
"12203",12203,2009-05-16,"2009","May",16,"Moree",2.7,22.4,0,4,10.3,"SW",39,NA,"WSW",0,24,51,27,1018.5,1015,2,2,13.5,21.9,"No","No"
"12204",12204,2009-05-17,"2009","May",17,"Moree",4.5,20.6,0,4,8.2,"SW",37,"S","WSW",9,19,60,50,1019.6,1016.2,2,7,14.1,16.7,"No","No"
"12205",12205,2009-05-18,"2009","May",18,"Moree",7.2,23.9,0,4.8,3.9,"ENE",41,"E","ENE",26,20,49,29,1020.8,1016.8,6,7,17.5,22.8,"No","Yes"
"12206",12206,2009-05-19,"2009","May",19,"Moree",13.4,15.7,4.8,2.4,0.1,"E",37,"E","S",28,11,83,90,1019.5,1015.4,7,7,14.9,15.6,"Yes","Yes"
"12207",12207,2009-05-20,"2009","May",20,"Moree",13.2,15.9,22,2.6,0,"ESE",37,"E","SE",13,17,89,88,1014.7,1012,8,8,14.4,15.2,"Yes","Yes"
"12208",12208,2009-05-21,"2009","May",21,"Moree",12.9,17.3,8.8,4.8,0,"ESE",41,"S","ESE",11,20,94,82,1013.7,1010.7,8,7,13.6,15.4,"Yes","Yes"
"12209",12209,2009-05-22,"2009","May",22,"Moree",12.5,23.5,7.4,1.4,5.7,"ESE",44,"ESE","ESE",31,2,64,48,1011.5,1009.8,6,7,17.1,22,"Yes","No"
"12210",12210,2009-05-23,"2009","May",23,"Moree",10.3,25.3,0.2,4.2,10.1,"SE",39,"SE","ESE",19,24,62,41,1015.4,1012.8,1,2,19.1,24.2,"No","No"
"12211",12211,2009-05-24,"2009","May",24,"Moree",11.1,23.7,0,4.2,9.8,"E",37,"E","ENE",11,17,64,37,1021.9,1019.6,3,2,17.5,23.5,"No","No"
"12212",12212,2009-05-25,"2009","May",25,"Moree",9.3,23.1,0,3.6,9.9,"E",30,"E","ENE",17,7,64,39,1024.4,1021.1,4,5,15.9,21.8,"No","No"
